case_id,subject_id,scenario_name,trajectory_id,hip_delta,knee_delta,phase_delta,parent_reference_sha256,geometrically_admissible,J_pred,domain_coverage,model_supported,prediction_label,distance_to_supported_region,distance_to_supported_region_definition,can_calculate_equals_can_trust,diagnostic_model_trial_id,diagnostic_model_type,diagnostic_model_status,diagnostic_model_approval_status,diagnostic_model_human_readiness,diagnostic_identification_dataset_sha256,candidate_type,current_best_J_pred,delta_J_pred_vs_current,predicted_improvement_magnitude,framework_id,horizon_steps,calibrated_uncertainty,magnitude_gate_pass,direction_gate_pass,decision_guard_status,research_exploit_eligible,latent_intermediate_trajectory_ids,latent_intermediate_count,intermediate_execution_count,endpoint_execution_count_if_selected,truth_used_for_authorization,coordinate,direction,magnitude_margin,direction_margin,all_latent_nodes_geometry_valid,all_latent_nodes_provenance_valid,all_latent_nodes_model_supported,all_latent_nodes_patient_envelope_valid,endpoint_not_previously_executed,authorization_scope,support_alone_approved_exploit,formal_personalization_approval,adaptive_horizon_steps,adaptive_evaluation_order,direction_consistency_pass,direction_consistency_path_ids,direction_consistency_reason,adaptive_nondecision_path_valid,adaptive_research_exploit_eligible,adaptive_horizon_selected,evaluated_horizon_sequence,adaptive_escalation_stop_reason,iteration,policy_id,selected_for_execution,selection_mode,policy_decision,prospective_stop_reason
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.750_k-5.000_p+0.00000,0.75,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.967576236288,84.0399002494,False,UNSUPPORTED_EXTRAPOLATION,2,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-0.00163177843755,0.00163177843755,H3_ADAPTIVE_HORIZON,3,0.00244544326845,False,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,2,0,1,False,hip,POSITIVE,-0.00336822156245,-0.000813664830902,True,True,False,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,3,3,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000,STRICTLY_IMPROVING,False,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-4.250_p+0.00000,0,-4.25,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.973674668912,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.00446665418642,-0.00446665418642,H3_ADAPTIVE_HORIZON,3,0.00244544326845,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,2,0,1,False,knee,POSITIVE,-0.00946665418642,-0.00691209745487,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,3,3,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p-0.00750,0,-5,-0.0075,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969235586316,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,2.75715905876e-05,-2.75715905876e-05,H3_ADAPTIVE_HORIZON,3,0.00244544326845,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,2,0,1,False,phase,NEGATIVE,-0.00502757159059,-0.00247301485904,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,3,3,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p+0.00750,0,-5,0.0075,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969191662594,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-1.63521314183e-05,1.63521314183e-05,H3_ADAPTIVE_HORIZON,3,0.00244544326845,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,2,0,1,False,phase,POSITIVE,-0.00498364786858,-0.00242909113703,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,3,3,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h-1.250_k-5.000_p+0.00000,-1.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.971996707363,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.0027886926374,-0.0027886926374,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,4,0,1,False,hip,NEGATIVE,-0.0077886926374,-0.00679365307487,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000;asym_h-1.250_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+1.250_k-5.000_p+0.00000,1.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.966512877111,81.7955112219,False,UNSUPPORTED_EXTRAPOLATION,4,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-0.00269513761493,0.00269513761493,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,4,0,1,False,hip,POSITIVE,-0.00230486238507,-0.00130982282254,True,True,False,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000;asym_h+1.250_k-5.000_p+0.00000,STRICTLY_IMPROVING,False,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976682068452,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.00747405372625,-0.00747405372625,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,4,0,1,False,knee,POSITIVE,-0.0124740537262,-0.0114790141637,True,True,True,True,False,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000;asym_h+0.000_k-3.750_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p-0.01250,0,-5,-0.0125,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969260117521,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,5.21027957219e-05,-5.21027957219e-05,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,4,0,1,False,phase,NEGATIVE,-0.00505210279572,-0.00405706323319,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000;asym_h+0.000_k-5.000_p-0.01250,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p+0.01250,0,-5,0.0125,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969186902984,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c53ff5326d49337d5e3fc78259f7e2706137909f42ed6dcfbc610fe123311684,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-2.11117418583e-05,2.11117418583e-05,H3_ADAPTIVE_HORIZON,5,0.00400496043747,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,4,0,1,False,phase,POSITIVE,-0.00497888825814,-0.00398384869561,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,5,4,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000;asym_h+0.000_k-5.000_p+0.01250,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,6,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969208014726,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,CURRENT_OPERATING_ENDPOINT_ORIGIN,0.969208014726,0,0,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,CURRENT_BEST_NOT_A_CANDIDATE,False,,0,0,0,False,,,,,,,,,,,,,1,1,False,,NOT_A_DIRECT_ENDPOINT,False,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h-0.250_k-5.000_p+0.00000,-0.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969753322511,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.000545307785262,-0.000545307785262,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,hip,NEGATIVE,-0.00554530778526,-0.00251293059418,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.250_k-5.000_p+0.00000,0.25,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.968656427163,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-0.000551587562491,0.000551587562491,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,hip,POSITIVE,-0.00444841243751,-0.00141603524643,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-4.750_p+0.00000,0,-4.75,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.970690984353,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.00148296962685,-0.00148296962685,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,knee,POSITIVE,-0.00648296962685,-0.00345059243577,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p-0.00250,0,-5,-0.0025,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969215984801,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,7.97007547182e-06,-7.97007547182e-06,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,phase,NEGATIVE,-0.00500797007547,-0.00197559288439,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p-0.00250,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-5.000_p+0.00250,0,-5,0.0025,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969201345046,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-6.66967995e-06,6.66967995e-06,H3_ADAPTIVE_HORIZON,1,0.00196762280892,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,,0,0,1,False,phase,POSITIVE,-0.00499333032005,-0.00196095312897,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,1,1,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-5.000_p+0.00250,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h-0.500_k-5.000_p+0.00000,-0.5,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.970307994036,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.00109997931005,-0.00109997931005,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h-0.250_k-5.000_p+0.00000,1,0,1,False,hip,NEGATIVE,-0.00609997931005,-0.00274214984722,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,False,asym_h+0.000_k-5.000_p+0.00000;asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.500_k-5.000_p+0.00000,0.5,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.968114235666,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,-0.00109377905961,0.00109377905961,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.250_k-5.000_p+0.00000,1,0,1,False,hip,POSITIVE,-0.00390622094039,-0.000548391477558,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,True,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,asym_h+0.000_k-4.500_p+0.00000,0,-4.5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.972179866317,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,79f24d3944883a99ce0c76506fc486c9be77ff5d5afb8ffedcf427d1f003e405,DIRECT_ENDPOINT_CANDIDATE,0.969208014726,0.00297185159098,-0.00297185159098,H3_ADAPTIVE_HORIZON,2,0.00164217053717,False,False,ENDPOINT_MAGNITUDE_GATE_FAILED,False,asym_h+0.000_k-4.750_p+0.00000,1,0,1,False,knee,POSITIVE,-0.00797185159098,-0.00461402212815,True,True,True,True,True,DIRECT_ENDPOINT_CANDIDATE_ONLY,False,False,2,2,False,asym_h+0.000_k-5.000_p+0.00000;asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,DIRECTION_NOT_STRICTLY_IMPROVING,True,False,False,1;2;3;5,MAXIMUM_HORIZON_EVALUATED_WITHOUT_ELIGIBLE_ENDPOINT,7,H3_ADAPTIVE_HORIZON,False,,EXPLORE,
